chr	start	end
chr5_KI270795v1_alt	72567	72698
chr17_KI270907v1_alt	66822	66952
chr5_KI270793v1_alt	117908	118090
chr19_GL383574v1_alt	4241	4553
chr22_GL383583v2_alt	27822	28013
chr3_KI270937v1_alt	9395	9756
chrX_KI270880v1_alt	131427	131787
chr21_GL383579v2_alt	7123	7607
chr18_GL383571v1_alt	100606	101926
chr19_GL949753v2_alt	791823	792176
chr12_KI270835v1_alt	133757	133947
chr15_KI270905v1_alt	4091051	4095107
chr14_KI270726v1_random	32941	33393
chr22_KI270738v1_random	94097	94231
chr3_KI270777v1_alt	47954	48122
chr11_KI270927v1_alt	108233	110596
chr14_KI270722v1_random	156510	156829
chr9_KI270718v1_random	33570	33756
chr8_KI270822v1_alt	52407	52746
chr6_GL000254v2_alt	654124	660931
chr19_KI270922v1_alt	185123	186385
chr1_KI270712v1_random	38881	39632
chr11_KI270829v1_alt	75656	75874
chr5_KI270897v1_alt	482214	482464
chr16_KI270856v1_alt	63021	63341
chr1_KI270713v1_random	8248	8611
chr14_KI270723v1_random	5552	5900
chr1_KI270759v1_alt	155345	155683
chr15_KI270849v1_alt	189046	189167
chr22_KI270733v1_random	39804	40002
chr22_KI270732v1_random	12453	12576
chr22_KI270731v1_random	132312	132662
chr3_KI270781v1_alt	41309	41397
chr12_KI270837v1_alt	37730	37948
chr22_KI270739v1_random	26432	26751
chr19_KI270919v1_alt	65140	65521
chr5_GL383532v1_alt	64599	64772
chr22_KI270731v1_random	24309	25009
chrX_KI270881v1_alt	75456	75757
chrY_KI270740v1_random	12572	12902
chr2_KI270770v1_alt	19940	20480
chr22_KI270733v1_random	52723	53030
chr8_KI270818v1_alt	34849	42255
chr3_GL000221v1_random	86425	86567
chr21_KI270873v1_alt	51168	51505
chr12_GL383550v2_alt	84495	84679
chr1_KI270712v1_random	104400	104647
chr19_KI270932v1_alt	33992	34084
chr19_KI270884v1_alt	65498	65736
chr19_KI270889v1_alt	156066	156723
chr17_JH159148v1_alt	36819	37066
chr19_KI270882v1_alt	102409	102512
chr19_KI270922v1_alt	95025	95186
chr19_KI270865v1_alt	10116	10296
chr14_KI270846v1_alt	33620	33940
chr3_KI270779v1_alt	169159	169457
chr22_KI270731v1_random	101981	102085
chr3_KI270934v1_alt	52322	52610
chrX_KI270913v1_alt	1614	1747
chr19_KI270889v1_alt	129451	129601
chr14_KI270723v1_random	14913	15123
chr8_KI270817v1_alt	98701	98956
chr6_GL000250v2_alt	1841229	1841668
chr5_GL383530v1_alt	33013	33138
chr1_KI270706v1_random	56514	56820
chr19_KI270887v1_alt	178115	178261
chr5_KI270897v1_alt	773883	774215
chr22_KI270734v1_random	107485	108228
chr17_KI270862v1_alt	278736	279250
chr8_KI270815v1_alt	104679	104823
chr8_KI270816v1_alt	261405	261592
chr15_KI270850v1_alt	259620	259730
chr19_KI270921v1_alt	40057	40448
chr11_KI270927v1_alt	142922	143286
chr3_KI270778v1_alt	43594	43922
chr14_KI270726v1_random	19432	35112
chr17_KI270729v1_random	112899	113043
chr16_KI270853v1_alt	136802	136909
chr11_KI270830v1_alt	16922	17603
chr4_KI270790v1_alt	139704	140027
chr11_KI270829v1_alt	77989	78179
chr14_GL000194v1_random	162167	163982
chr1_KI270762v1_alt	262705	262943
chr6_GL000252v2_alt	4489954	4494007
chr12_KI270833v1_alt	43398	43901
chr11_KI270827v1_alt	46714	47027
chr1_KI270707v1_random	19923	20173
chr1_KI270765v1_alt	78112	78813
chr6_KI270800v1_alt	99100	99437
chr14_KI270724v1_random	21651	21880
chr17_KI270862v1_alt	272891	273020
chr6_GL000253v2_alt	4429364	4431223
chr2_KI270767v1_alt	158352	158663
chr8_KI270900v1_alt	197611	197962
chr22_GL383582v2_alt	18120	18481
chr3_KI270783v1_alt	82499	84041
chr19_KI270886v1_alt	63716	64289
chr17_KI270908v1_alt	18304	18446
chr6_KI270797v1_alt	50188	50549
chr21_GL383578v2_alt	36868	40964
chr17_KI270907v1_alt	22228	22386
chr6_KI270801v1_alt	58202	58302
chr2_KI270715v1_random	25460	26177
chr5_GL949742v1_alt	167055	167330
chr19_GL949747v2_alt	543560	544209
chr6_GL000251v2_alt	3313395	3313756
chr6_KI270797v1_alt	33302	33407
chr12_GL383552v1_alt	27436	31051
chr6_KI270797v1_alt	182578	182915
chr3_JH636055v2_alt	10342	10701
chr8_KI270811v1_alt	43005	43664
chr14_KI270725v1_random	150729	156177
chr12_KI270904v1_alt	186389	186485
chr3_KI270935v1_alt	90320	94647
chr9_KI270719v1_random	25986	26178
chr17_JH159147v1_alt	25104	25260
chr2_KI270894v1_alt	151405	155232
chr8_KI270813v1_alt	285972	287602
chr18_KI270912v1_alt	118255	118355
chr19_GL383573v1_alt	372123	372465
chr19_GL949747v2_alt	316888	317091
chr4_KI270786v1_alt	82407	82760
chr17_GL000205v2_random	158262	159260
chr19_KI270916v1_alt	168079	168348
chr22_KI270875v1_alt	31339	32026
chr19_KI270914v1_alt	71881	73338
chr5_KI270897v1_alt	745289	745653
chr22_KI270731v1_random	77685	77892
chr12_KI270833v1_alt	4283	4415
chr3_KI270934v1_alt	49071	49254
chr3_KI270936v1_alt	65507	65650
chr20_KI270869v1_alt	62084	62668
chr22_KI270731v1_random	33087	34004
chr22_KI270734v1_random	60256	60502
chr1_KI270713v1_random	9110	9220
chr4_KI270789v1_alt	160479	160622
chr15_KI270849v1_alt	41136	41494
chr21_GL383581v2_alt	88997	89169
chr11_KI270830v1_alt	66070	66190
chr11_KI270827v1_alt	32883	33167
chr5_KI270897v1_alt	551415	551607
chr21_KI270872v1_alt	39163	39306
chr6_KI270800v1_alt	92132	92476
chr17_JH159148v1_alt	22744	22997
chr11_JH159137v1_alt	162473	163493
chr14_GL000009v2_random	184293	184686
chr17_GL383565v1_alt	116511	116624
chrX_KI270913v1_alt	122197	123001
chr17_GL000258v2_alt	1165660	1165766
chr4_KI270896v1_alt	13645	14216
chr3_KI270895v1_alt	11870	12531
chr4_KI270788v1_alt	8595	8929
chr6_GL000253v2_alt	1445229	1445760
chr5_GL949742v1_alt	22579	22815
chr11_JH159137v1_alt	61367	61659
chr4_KI270925v1_alt	399952	400235
chr21_GL383578v2_alt	13796	15084
chr3_KI270783v1_alt	38959	39528
chr7_KI270808v1_alt	82043	82396
chr18_GL383569v1_alt	22117	22814
chr13_KI270838v1_alt	186114	186242
chr5_KI270897v1_alt	851170	852003
chr19_KI270884v1_alt	86183	86420
chr12_GL383553v2_alt	125406	125644
chr8_KI270811v1_alt	196655	197020
chr9_KI270719v1_random	51275	51400
chr1_KI270713v1_random	18874	19530
chr18_GL383568v1_alt	35944	39477
chr3_KI270924v1_alt	106191	106761
chr17_JH159146v1_alt	67149	67278
chr8_KI270815v1_alt	29788	30020
chr11_GL383547v1_alt	31206	31313
chr12_GL383553v2_alt	119330	119709
chr1_GL383518v1_alt	113054	113255
chr12_GL877876v1_alt	69805	70135
chr5_GL383531v1_alt	143090	143472
chr19_KI270923v1_alt	112921	113195
chr15_KI270849v1_alt	155721	157100
chr11_KI270903v1_alt	199055	199396
chr11_KI270831v1_alt	239649	240127
chr11_KI270832v1_alt	1046	1417
chr9_KI270718v1_random	29123	29439
chr10_KI270824v1_alt	60855	61131
chr19_KI270889v1_alt	160634	160715
chr22_KI270739v1_random	46983	47331
chr2_KI270767v1_alt	26419	26575
chr10_KI270824v1_alt	126218	127333
chr19_KI270915v1_alt	51935	52240
chr11_GL383547v1_alt	127126	127484
chr3_KI270783v1_alt	108052	108878
chr4_KI270896v1_alt	333839	333969
chr12_GL383550v2_alt	61697	62554
chr11_KI270721v1_random	74283	75465
chr15_GL383554v1_alt	87102	87997
chr15_KI270851v1_alt	231937	232293
chr19_GL383575v2_alt	103449	103736
chr1_KI270711v1_random	30200	30395
chr11_KI270826v1_alt	162940	163203
chr8_KI270812v1_alt	229884	230230
chr4_KI270790v1_alt	94161	94449
chr6_GL000254v2_alt	4089719	4089803
chr15_KI270849v1_alt	57246	58935
chr16_KI270854v1_alt	76149	76609
chr19_KI270891v1_alt	159227	160103
chr19_KI270885v1_alt	111741	111971
chr15_KI270906v1_alt	63497	65776
chr16_KI270728v1_random	1775259	1777406
chrX_KI270881v1_alt	128292	128638
chr21_GL383578v2_alt	33720	33974
chr2_KI270773v1_alt	34913	35579
chr16_KI270853v1_alt	773547	774065
chr21_GL383579v2_alt	97447	97695
chr19_GL949746v1_alt	918773	919127
chr4_GL000257v2_alt	524102	524570
chr11_KI270832v1_alt	97283	97392
chr17_KI270909v1_alt	49921	50108
chr3_KI270783v1_alt	73305	73500
chr20_KI270870v1_alt	108157	108724
chr1_KI270710v1_random	7737	8724
chr12_KI270833v1_alt	38532	38894
chr19_KI270933v1_alt	17141	17306
chr13_KI270843v1_alt	68103	69098
chr4_KI270787v1_alt	38145	38491
chr6_GL000251v2_alt	2779409	2779912
chr8_KI270817v1_alt	96363	96618
chr17_GL383565v1_alt	178980	187838
chr13_KI270840v1_alt	112677	112781
chr1_GL383520v2_alt	354410	355329
chr14_KI270725v1_random	119679	119785
chr3_KI270895v1_alt	132998	133107
chr6_KI270797v1_alt	149898	150106
chr3_KI270784v1_alt	66755	67296
chr17_KI270860v1_alt	66109	66292
chr5_GL383530v1_alt	33872	34012
chr13_KI270840v1_alt	189424	189742
chr2_KI270893v1_alt	33567	36852
chr3_KI270782v1_alt	88941	89094
chr8_KI270820v1_alt	25674	26049
chr13_KI270843v1_alt	9199	9380
chr3_GL383526v1_alt	109655	110012
chr2_KI270770v1_alt	74451	74796
chr2_KI270771v1_alt	51458	51577
chr2_KI270776v1_alt	58951	59237
chr16_KI270856v1_alt	51034	51206
chr1_KI270710v1_random	34887	37187
chr21_GL383578v2_alt	33102	33252
chr19_KI270922v1_alt	71709	71872
chr7_KI270805v1_alt	177713	177852
chr3_KI270895v1_alt	14383	14552
chr17_KI270907v1_alt	82917	83451
chr17_JH159146v1_alt	42218	42394
chr15_GL383554v1_alt	273144	273467
chr8_KI270822v1_alt	266179	266387
chr19_KI270933v1_alt	135997	136140
chr5_KI270794v1_alt	60143	60520
chr3_KI270935v1_alt	65120	65475
chr18_KI270864v1_alt	43268	43342
chr17_JH159146v1_alt	163107	163260
chr5_KI270792v1_alt	171503	172231
chr22_KI270739v1_random	34132	34422
chr17_GL383565v1_alt	59475	59763
chr11_KI270832v1_alt	39054	39320
chr14_GL000009v2_random	87350	88401
chr8_KI270926v1_alt	199403	199757
chr2_GL383522v1_alt	91380	91703
chr22_KI270877v1_alt	89464	89569
chr19_KI270882v1_alt	147667	147798
chr17_KI270907v1_alt	131724	132081
chr1_KI270707v1_random	2380	2897
chr19_KI270866v1_alt	19421	20660
chr7_KI270806v1_alt	41861	43042
chr19_GL949753v2_alt	732344	733052
chr11_GL383547v1_alt	37685	38113
chr19_KI270890v1_alt	162580	162958
chr21_KI270874v1_alt	62989	63109
chr18_GL383571v1_alt	165988	166219
chr19_KI270918v1_alt	114800	115349
chr17_KI270908v1_alt	643484	643631
chr19_GL383575v2_alt	102764	104089
chr22_KI270731v1_random	59012	59643
chr15_KI270852v1_alt	265706	265921
chr16_KI270728v1_random	617057	617380
chr19_KI270882v1_alt	76245	81651
chr14_KI270724v1_random	18056	19056
chr15_GL383554v1_alt	76411	76679
chr1_KI270760v1_alt	23179	23302
chrX_KI270913v1_alt	68702	68887
chr17_KI270861v1_alt	97168	97377
chr15_KI270905v1_alt	4802123	4802778
chr15_KI270727v1_random	226796	227053
chr17_KI270907v1_alt	116444	116644
chr5	46663305	46663813
chr19_GL949749v2_alt	92336	92492
chr19_KI270931v1_alt	54063	55412
chr19_GL949749v2_alt	969356	969800
chr17_GL383564v2_alt	89880	90109
chr8_KI270901v1_alt	132509	134159
chr19_KI270891v1_alt	107436	107973
chr1_KI270714v1_random	32065	32296
chr17_JH159148v1_alt	30025	30789
chr1_GL383518v1_alt	5431	5653
chr4_GL383528v1_alt	186258	188013
chr8_KI270926v1_alt	203387	203607
chr2_KI270775v1_alt	83319	83550
chr9_GL383539v1_alt	123219	123515
chr11_GL383547v1_alt	104845	105153
chr22_KI270733v1_random	138814	139177
chr19_KI270884v1_alt	1100	1271
chr19_KI270932v1_alt	19825	20085
chr2_KI270767v1_alt	130285	130417
chr19_KI270868v1_alt	20624	20917
chr7_KI270807v1_alt	66529	67034
chr2_KI270775v1_alt	105097	105241
chr3_KI270781v1_alt	102730	103110
chr5_GL339449v2_alt	1552945	1553184
chr19_KI270886v1_alt	112700	113221
chr1_KI270892v1_alt	19208	19378
chr17_JH159147v1_alt	41230	41357
chr16_KI270853v1_alt	1335571	1335889
chr19_KI270931v1_alt	38166	40311
chr3_KI270779v1_alt	96738	97691
chr5_KI270792v1_alt	61690	61943
chr22_KI270877v1_alt	27253	27570
chr22_KB663609v1_alt	40257	40600
chr22_KI270739v1_random	48600	48988
chr17_JH159147v1_alt	22876	23601
chr1_KI270712v1_random	152119	152916
chr19_KI270918v1_alt	43912	44180
chr2_KI270716v1_random	90500	90701
chr5_KI270898v1_alt	129593	129826
chrX_KI270881v1_alt	79863	79970
chr9_GL383539v1_alt	57674	58069
chrX_KI270913v1_alt	39754	39941
chr4_KI270787v1_alt	78884	79066
chr17_GL000258v2_alt	143450	143796
chr22_KI270736v1_random	162937	163096
chr6_KI270800v1_alt	123654	123842
chr16_KI270853v1_alt	2360549	2360717
chr2_KI270768v1_alt	108511	108783
chr5_GL383531v1_alt	35601	35939
chr21	12868941	12869229
chr1_KI270707v1_random	6629	7552
chr11_KI270829v1_alt	30139	30299
chr15_KI270906v1_alt	193233	193591
chr3_KI270924v1_alt	118353	118700
chr9_GL383541v1_alt	26085	26391
chrX_KI270881v1_alt	126447	127287
chr19_KI270933v1_alt	119789	119858
chr22_GL383583v2_alt	23639	23820
chr3_GL000221v1_random	142858	143229
chr9_KI270719v1_random	152302	152559
chr4_KI270785v1_alt	88873	89145
chr19_KI270883v1_alt	36931	37261
chr12_GL877876v1_alt	186318	194070
chr21_KI270873v1_alt	79626	80669
chr8_KI270812v1_alt	24954	25200
chr6_KI270800v1_alt	81346	81460
chr13_KI270838v1_alt	196096	196213
chr7_KI270808v1_alt	98132	99989
chr1_KI270713v1_random	30740	31144
chr19_KI270930v1_alt	159965	160542
chr22_KI270879v1_alt	291559	292286
chr2_KI270716v1_random	84711	85277
chr8_KI270813v1_alt	184360	184498
chr11_JH159137v1_alt	14611	14777
chr6_GL000255v2_alt	2400533	2401571
chr19_KI270918v1_alt	56359	56828
chr19_KI270865v1_alt	34708	35496
chr2_KI270894v1_alt	51394	51859
chr14_KI270722v1_random	16176	16504
chr9_KI270823v1_alt	17320	17442
chr5_KI270791v1_alt	46762	48386
chr1_KI270765v1_alt	155915	156075
chr6_KI270798v1_alt	81993	82199
chr3_KI270780v1_alt	206673	206842
chr13_KI270841v1_alt	11097	11201
chr6_GL383533v1_alt	114486	114685
chr3_KI270937v1_alt	142974	143360
chr14_GL000194v1_random	71632	71814
chr5_KI270793v1_alt	115138	115732
chr9_GL383542v1_alt	42170	42385
chr19_KI270921v1_alt	174108	175002
chr7_KI270808v1_alt	109531	109865
chr9_GL383539v1_alt	37794	39069
chr9_GL383542v1_alt	5558	5775
chr2_KI270768v1_alt	103371	103889
chr8_KI270820v1_alt	7870	8040
chr7_KI270803v1_alt	59033	59128
chr17_JH159146v1_alt	138974	139253
chr11_GL383547v1_alt	20844	20998
chr19_KI270919v1_alt	121751	122100
chr7_KI270809v1_alt	137960	138094
chr7_KI270809v1_alt	174198	174393
chr6_GL000250v2_alt	4195993	4196340
chr11_KI270831v1_alt	131913	132218
chr1_GL383520v2_alt	342108	343274
chr19_KI270882v1_alt	148875	149077
chr22_KI270738v1_random	38917	39095
chr18_GL383571v1_alt	134602	134939
chr22_GL383582v2_alt	160314	160657
chr13_KI270842v1_alt	22024	22407
chr22_KI270736v1_random	64375	64684
chr12_GL383550v2_alt	16756	17039
chr3_KI270783v1_alt	99554	99867
chr7_KI270807v1_alt	24697	24843
chr14_KI270724v1_random	2294	2315
chr1_KI270707v1_random	1036	1160
chr6_KB021644v2_alt	185330	185528
chr6_KI270802v1_alt	16211	16360
chr19_KI270929v1_alt	90315	107174
chr19_GL949749v2_alt	125499	126578
chr11_KI270832v1_alt	192669	193019
chr9_KI270719v1_random	44108	44465
chr6_GL000250v2_alt	11604	11866
chr2_GL383521v1_alt	14507	14694
chr18_GL383572v1_alt	150417	150514
chr15_KI270852v1_alt	99308	99411
chr6_KI270798v1_alt	154543	154970
chr8_KI270900v1_alt	154938	155116
chr19_KI270919v1_alt	105794	105933
chr7_KI270803v1_alt	3322	3720
chr11_JH159136v1_alt	58364	59070
chr15_GL383555v2_alt	18746	19343
chr22_KI270733v1_random	3455	3965
chr4_KI270925v1_alt	538508	538843
chr8_KI270822v1_alt	325477	325772
chr15_KI270850v1_alt	277477	277689
chr18_GL383572v1_alt	98909	99188
chr19_KI270932v1_alt	91800	91917
chr19_KI270916v1_alt	23905	24010
chr17_KI270857v1_alt	58664	58748
chr5_KI270796v1_alt	84908	85082
chr17_GL383564v2_alt	38160	38514
chr15_GL383555v2_alt	54113	54373
chr8_KI270900v1_alt	237377	237678
chr19_GL949753v2_alt	714704	714799
chr7_KI270809v1_alt	138217	138298
chr17_JH159148v1_alt	41705	42032
chr19_KI270868v1_alt	45705	45984
chr3_KI270937v1_alt	124692	124992
chr18_GL383571v1_alt	36399	36581
chr15_GL383555v2_alt	331204	331343
chr5_KI270792v1_alt	167283	168360
chr17_KI270861v1_alt	59200	59542
chr1_KI270763v1_alt	193481	193650
chr9_KI270718v1_random	32293	32613
chr11_KI270721v1_random	50134	50447
chr9_KI270718v1_random	9849	10168
chr1_GL383520v2_alt	59203	59749
chr17_GL000205v2_random	20607	20767
chr19_KI270921v1_alt	174078	174530
chr22_KI270737v1_random	54798	55122
chr12_KI270833v1_alt	15807	16067
chr12_GL383553v2_alt	98382	98609
chr4_KI270786v1_alt	242522	243499
chr16_KI270855v1_alt	138194	138461
chr15_GL383555v2_alt	240343	240651
chr8_KI270810v1_alt	42503	42701
chr8_KI270821v1_alt	673103	673459
chr8_KI270926v1_alt	165591	165734
chr13_KI270840v1_alt	55293	55480
chr11_JH159137v1_alt	179267	179655
chr11_KI270826v1_alt	180287	180721
chr19_KI270866v1_alt	12568	12698
chr8_KI270818v1_alt	136758	137092
chr17_JH159148v1_alt	43247	43368
chr2_KI270770v1_alt	110824	110952
chr19_KI270929v1_alt	21050	21161
chr2_KI270767v1_alt	55319	56206
chr15_KI270727v1_random	114612	114923
chr11_JH159136v1_alt	163287	163659
chr19_KI270883v1_alt	81199	81623
chr21_GL383580v2_alt	13714	31395
chr11_KI270831v1_alt	184373	184745
chr15_KI270848v1_alt	224098	224221
chr8_KI270814v1_alt	138136	138255
chr17_GL383564v2_alt	46848	47476
chr8_KI270817v1_alt	72614	72697
chr2_KI270768v1_alt	2047	2209
chr15_KI270848v1_alt	245880	252920
chr15_KI270906v1_alt	100959	101165
chr9_KI270720v1_random	19511	19933
chr7_KI270809v1_alt	3012	3102
chr1_KI270710v1_random	32507	33552
chr19_GL949746v1_alt	497983	498462
chr22_KI270877v1_alt	56818	56989
chr17_JH159148v1_alt	62912	63069
chr2_KI270774v1_alt	118708	119123
chr22_KI270731v1_random	99173	99286
chr15_KI270851v1_alt	214810	214944
chr17_KI270910v1_alt	29565	41529
chr7_KI270807v1_alt	37738	37896
chr13_KI270840v1_alt	98981	99347
chr1_KI270714v1_random	5734	6102
chr12_KI270904v1_alt	416261	416385
chr12_KI270835v1_alt	222649	223251
chr2_KI270716v1_random	54612	54948
chr15_KI270848v1_alt	249070	249342
chr22_KI270878v1_alt	143629	144078
chr14_KI270722v1_random	12611	12911
chr19_KI270922v1_alt	87784	88130
chr7_KI270806v1_alt	144697	146457
chr7_KI270807v1_alt	41088	41190
chr7_KI270805v1_alt	36917	37308
chr5_KI270792v1_alt	80735	80941
chr6_GL000253v2_alt	2613401	2613490
chr2_GL383522v1_alt	14326	14417
chr19_KI270929v1_alt	146684	146875
chr11_JH159136v1_alt	29655	29755
chr5_GL383532v1_alt	79092	79449
chr13_KI270842v1_alt	5969	6245
chr13_KI270839v1_alt	113133	113488
chr21_GL383581v2_alt	86370	86476
chr17_GL383563v3_alt	258571	259586
chr13_KI270843v1_alt	61838	62012
chr14_KI270724v1_random	8174	8275
chr4_KI270787v1_alt	98437	98645
chr17_KI270730v1_random	76427	76685
chr22_KI270736v1_random	23676	25402
chr8_KI270810v1_alt	146330	146887
chr14_KI270844v1_alt	211931	212474
chr3_GL000221v1_random	71225	71564
chr3_KI270783v1_alt	14827	15012
chr19_GL383574v1_alt	78136	78425
chr9_GL383541v1_alt	101857	101959
chr4_KI270925v1_alt	254279	254523
chr1_KI270892v1_alt	12447	12649
chr14_KI270723v1_random	15034	15594
chr22_KI270739v1_random	22535	23068
chr3_KI270779v1_alt	9774	10141
chr5_KI270796v1_alt	28969	29832
chr3_GL383526v1_alt	147838	148838
chr12_KI270837v1_alt	37916	38123
chr4_KI270925v1_alt	136024	136837
chr22_KI270928v1_alt	164357	164504
chr7_KI270806v1_alt	59210	59568
chr19_KI270884v1_alt	142490	143179
chr10_KI270825v1_alt	107953	108090
chr17_KI270861v1_alt	38843	38990
chr19_KI270919v1_alt	78404	79165
chr5_KI270794v1_alt	87949	88273
chr8_KI270811v1_alt	131426	131631
chrX_KI270880v1_alt	119153	119399
chr9_GL383542v1_alt	26035	26390
chr5_KI270791v1_alt	61857	62201
chr20_GL383577v2_alt	64745	65103
chr17_JH159147v1_alt	67328	67832
chr14_KI270723v1_random	18790	19014
chr1_KI270712v1_random	91326	93164
chr6_KB021644v2_alt	152333	153058
chr17_KI270909v1_alt	134361	134684
chr19_GL949752v1_alt	36485	36811
chr18_GL383572v1_alt	19547	19979
chr1_KI270766v1_alt	69375	69588
chr9_KI270823v1_alt	184528	184756
chr11_KI270827v1_alt	44849	45568
chr11_KI270830v1_alt	28153	28380
chr6_KI270800v1_alt	162041	163343
chr3_KI270937v1_alt	63620	63936
chr21_GL383580v2_alt	22728	22921
chr1_KI270709v1_random	45793	46368
chr19_KI270867v1_alt	99947	100295
chr19_GL383574v1_alt	135189	135900
chr19_GL949752v1_alt	727838	728108
chr19_KI270867v1_alt	188427	188762
chr4_KI270925v1_alt	8204	8615
chr17_GL000258v2_alt	1690211	1693240
chr6_KI270758v1_alt	27285	27555
chr13_KI270839v1_alt	71	164
chr4_GL000257v2_alt	491506	491699
chr17_GL383564v2_alt	83153	83325
chr17_JH159147v1_alt	48027	48733
chr11_KI270829v1_alt	43490	43653
chr1_KI270713v1_random	13706	14741
chr17_GL000258v2_alt	355613	357465
chr3_KI270935v1_alt	179619	181336
chr6_KI270797v1_alt	183525	184608
chr17_KI270859v1_alt	12712	12889
chr14_KI270844v1_alt	231830	232358
chr16_KI270728v1_random	337	809
chr5_KI270897v1_alt	88591	88684
chr13_KI270842v1_alt	25565	25708
chr4_KI270925v1_alt	231288	232410
chr7_KI270804v1_alt	113334	114313
chr17_JH159148v1_alt	20235	20307
chr19_KI270887v1_alt	7540	7773
chr8_KI270819v1_alt	92647	92770
chr1_KI270760v1_alt	78870	79216
chr18_KI270912v1_alt	162080	162762
chr1_GL383518v1_alt	154576	154752
chr6_GL000254v2_alt	1536126	1541155
chr5_KI270794v1_alt	65084	65282
chr18_GL383571v1_alt	2895	3086
chr19_KI270867v1_alt	41715	42550
chr11_KI270826v1_alt	172843	173559
chr5_KI270796v1_alt	75792	76007
chr19_KI270867v1_alt	43069	43393
chr19_KI270866v1_alt	27540	27926
chr8_KI270811v1_alt	136873	137199
chr21_GL383581v2_alt	18579	18835
chr19_GL383576v1_alt	186631	186822
chr1_GL383519v1_alt	10130	10218
chr1_KI270709v1_random	25642	27078
chr22_KI270737v1_random	33014	33366
chr2_KI270769v1_alt	118638	119199
chr22_KI270737v1_random	13931	14691
chr7_KI270805v1_alt	40172	44565
chr9_GL383539v1_alt	94078	94458
chr7_KI270807v1_alt	102564	102867
chr12_GL877875v1_alt	32491	32813
chr21_GL383578v2_alt	5386	5534
chr21_GL383578v2_alt	47634	47804
chr22_KI270878v1_alt	77152	77534
chr5_GL339449v2_alt	1112368	1112504
chr11_KI270827v1_alt	61660	61975
chr21_GL383579v2_alt	118835	119334
chr22_KI270875v1_alt	22877	23152
chr14_KI270845v1_alt	61742	61995
chr3_KI270782v1_alt	103245	103451
chr17_KI270860v1_alt	158979	159274
chr11_KI270903v1_alt	164827	165012
chr3_KI270780v1_alt	17370	17729
chr11_KI270721v1_random	60023	60272
chr8_KI270819v1_alt	3563	3734
chr3_KI270937v1_alt	153747	153902
chr8_KI270900v1_alt	150354	150577
chr18_GL383570v1_alt	4470	4754
chr19_KI270866v1_alt	21825	22270
chr10_GL383546v1_alt	12850	13002
chr1_KI270713v1_random	32906	33723
chr15_KI270850v1_alt	36923	37604
chr19_KI270890v1_alt	76739	76837
chrY_KI270740v1_random	20396	20961
chr15_KI270849v1_alt	58092	59016
chr1_KI270764v1_alt	40215	40442
chr22_KI270731v1_random	40554	41036
chr11_KI270903v1_alt	163003	163150
chr6_GL000250v2_alt	4051983	4052724
chr19_KI270922v1_alt	124203	124431
chr15_KI270852v1_alt	199188	199407
chr17_JH159147v1_alt	720	1604
chr22_KI270736v1_random	154847	154982
chr11_KI270827v1_alt	13783	14780
chr17_GL383563v3_alt	208380	208775
chr6_GL000253v2_alt	4533436	4533739
chr19_KI270920v1_alt	1618	1879
chr22_KI270735v1_random	40905	41915
chr5_KI270792v1_alt	34142	35835
chr8_KI270818v1_alt	64942	65281
chr20_GL383577v2_alt	84315	84666
chr19_KI270931v1_alt	32964	33456
chr6_GL000251v2_alt	434523	434884
chr15_KI270850v1_alt	201763	203099
chr6_GL000253v2_alt	12714	13049
chr22_KI270928v1_alt	66949	67060
chr4_KI270789v1_alt	2581	2830
chr8_KI270815v1_alt	48247	48577
chr21_GL383578v2_alt	40518	40822
chr1_KI270766v1_alt	85261	85422
chr6_KI270801v1_alt	33886	34076
chr19_GL949748v2_alt	165232	166067
chr22_KI270737v1_random	60512	60736
chr8_KI270813v1_alt	1150	1270
chr5_GL383531v1_alt	65363	65569
chr5_KI270898v1_alt	37836	38084
chr17_GL383565v1_alt	115293	116035
chr2_KI270770v1_alt	20083	20243
chr7_KI270899v1_alt	116059	116467
chr17_KI270862v1_alt	302821	303334
chr19_GL383574v1_alt	87553	88129
chr21_KI270872v1_alt	23425	23842
chr21_KI270874v1_alt	6047	6180
chr12_GL877875v1_alt	87535	87732
chr15_KI270848v1_alt	47791	47972
chr14_KI270724v1_random	4068	4408
chr5_KI270795v1_alt	39720	40933
chr20_KI270871v1_alt	27661	27840
chr22_KI270731v1_random	102418	102672
chr8_KI270816v1_alt	278716	279507
chr6_KI270802v1_alt	51203	51430
chr13_KI270841v1_alt	41711	42055
chr19_KI270916v1_alt	176739	178262
chr1_KI270712v1_random	136753	136890
chr3_KI270778v1_alt	227529	236188
chr22_KI270738v1_random	48068	48522
chr13_KI270841v1_alt	135718	136546
chr17_KI270859v1_alt	24115	25219
chr14_KI270722v1_random	4831	6261
chr19_KI270866v1_alt	28003	31996
chr14_KI270726v1_random	42587	43400
chr12_KI270834v1_alt	2062	5921
chr18_GL383569v1_alt	121076	125871
chr1_KI270710v1_random	31766	33730
chr1_KI270708v1_random	57871	58312
chr17_KI270907v1_alt	1212	1483
chr18_KI270863v1_alt	110742	111751
chr19_GL383575v2_alt	164537	164915
chr9_KI270720v1_random	14010	14346
chr6_KI270797v1_alt	188563	188625
chr14_KI270847v1_alt	1037908	1038071
chr19_GL383576v1_alt	2994	3893
chr7_GL383534v2_alt	81245	81947
chr19_GL000209v2_alt	20087	20507
